code,"name","lat","lon","families"
icel1236,"Icelandic Sign Language",64.1731,-20.2731,"Sign Language, L1 Sign Language, LSFic, West Scandinavian Sign, Danish Sign"
sana1297,"San Andres Creole English",12.53,-81.71,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Later Anglic, Middle-Modern English, Macro-English, Guinea Coast Creole English, Caribbean English Creole, Western Caribbean Creole, Miskitoic Creole English"
idak1243,"Idakho-Isukha-Tiriki",0.21557,34.817,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu, Great Lakes Bantu, Greater Luyia, Luyia"
dama1278,"Daman-Diu Portuguese",20.396759,72.84146,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Galician Romance, Macro-Portuguese, Indo-Portuguesic, Northern Indo-Portuguesic"
idon1238,"Idon",10.2175,7.78151,"Atlantic-Congo, Volta-Congo, Benue-Congo, Benue-Congo Plateau, Northern Benue-Congo Plateau, Nuclear Northern Benue-Congo Plateau, Kuturmi-Ajiya"
edei1244,"Ede Idaca",7.78428,2.27039,"Atlantic-Congo, Volta-Congo, Benue-Congo, Defoid, Yoruboid, Edekiri, Ede, Western Ede, Southwestern Ede"
ider1238,"Idere",5.21188,8.0831,"Atlantic-Congo, Volta-Congo, Benue-Congo, Delta Cross, Lower Cross, Nuclear Lower Cross, Central Lower Cross, Efikic, Unclassified Efikic"
idii1243,"Idi-Taeme",-8.75976,142.301,"Pahoturi"
idoo1234,"Ido",NA,NA,"Artificial Language, Esperantic"
indr1247,"Indri",8.81513,25.9848,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Cameroun-Ubangian, Ubangi, Sereic, Sere-Indri, Indri-Togoyo"
ides1238,"Idesa",7.34629,6.2929,"Bookkeeping"
idat1237,"Idaté",-8.76258,125.832,"Austronesian, Malayo-Polynesian, Timor-Babar, Lakalei-Idate"
idom1241,"Idoma",7.19139,7.71261,"Atlantic-Congo, Volta-Congo, Benue-Congo, Idomoid, Akweya, Etulo-Idoma, Nuclear Idoma"
amga1235,"Amganad Ifugao",16.9016,121.042,"Austronesian, Malayo-Polynesian, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Central Cordilleran, Nuclear Cordilleran, Ifugaw"
bata1298,"Batad Ifugao",16.8266,121.23,"Austronesian, Malayo-Polynesian, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Central Cordilleran, Nuclear Cordilleran, Ifugaw, Batad-Mayoyao"
ifee1241,"Ifè",7.63568,1.58494,"Atlantic-Congo, Volta-Congo, Benue-Congo, Defoid, Yoruboid, Edekiri, Ede, Western Ede, Southwestern Ede"
ifoo1237,"Ifo",-18.7668,169.007,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Southern Melanesian, Southern Vanuatu, Erromanga"
tuwa1243,"Tuwali Ifugao",16.6646,121.113,"Austronesian, Malayo-Polynesian, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Central Cordilleran, Nuclear Cordilleran, Ifugaw"
teke1274,"Teke-Fuumu",-3.59003,15.5061,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, Kwilu-Ngounie, Kasai-Ngounie, Moyen Kasai-Ngounie, Interior Kasai-Ngounie"
mayo1262,"Mayoyao Ifugao",16.9984,121.29,"Austronesian, Malayo-Polynesian, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Central Cordilleran, Nuclear Cordilleran, Ifugaw, Batad-Mayoyao"
kele1259,"Keley-i Kallahan",16.7099,121.035,"Austronesian, Malayo-Polynesian, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Southern Cordilleran, West Southern Cordilleran, Nuclear Southern Cordilleran, Kalanguya"
ebir1243,"Ebira",8.15516,7.06183,"Atlantic-Congo, Volta-Congo, Benue-Congo, Ebira-Nupoid"
iged1239,"Igede",6.95522,8.27362,"Atlantic-Congo, Volta-Congo, Benue-Congo, Idomoid, Akweya"
igan1243,"Igana",-4.70942,144.841,"Ramu, Goam, Tamolan, Unclassified Tamolan"
igal1242,"Igala",7.34325,7.17974,"Atlantic-Congo, Volta-Congo, Benue-Congo, Defoid, Yoruboid"
kang1291,"Kanggape",-4.4153,144.816,"Ramu, Goam, Ataitan, Tangu-Igom"
igna1246,"Ignaciano",-15.1188,294.6007,"Arawakan, Southern Maipuran, Bolivian Arawakan, Mojeno-Paunaca, Mojeño"
iseb1246,"Isebe",-5.20719,145.691,"Nuclear Trans New Guinea, Madang, Croisilles, Mabuso, Gum, Panim-Isebe-Bau"
inte1261,"Interglossa",NA,NA,"Artificial Language"
igwe1238,"Igwe",7.10878,6.08157,"Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Igwic, Sasaru-Igwe"
ihab1241,"Iha-based Pidgin",NA,NA,"Pidgin"
ihie1238,"Ihievbe",7.00917,6.08581,"Bookkeeping"
ihaa1241,"Iha",-2.81013,132.271,"West Bomberai, Nuclear West Bomberai"
gana1268,"Birrdhawal",-37.05,148.93,"Pama-Nyungan, Ganaic"
sich1238,"Sichuan Yi",28.1947,102.121,"Sino-Tibetan, Burmo-Qiangic, Lolo-Burmese, Loloish, Ni-Li-Kazhouish, Southeastern Ngwi, Nisoid, Nuclear Nisoid, Nasu-Nosu"
thii1234,"Thiin",-23.71156576435,116.68011572516,"Pama-Nyungan, South-West Pama-Nyungan, Pilbara, Mantharta, Djiwarli-Thiin"
izon1238,"Izon",5.17986,5.51702,"Ijoid, Ijo, Western Ijo"
bise1238,"Biseni",5.40296,6.51646,"Ijoid, Ijo, Western Ijo, Inland Ijo, Biseni-Okordia"
edei1245,"Ede Ije",7.09729,2.64262,"Atlantic-Congo, Volta-Congo, Benue-Congo, Defoid, Yoruboid, Edekiri, Ede, Eastern Ede, Southeastern Ede"
kala1381,"Kalabari",4.53194,6.69539,"Ijoid, Ijo, Eastern Ijo, Nikio, Kio Ijo"
sout2774,"Southeast Ijo",4.44235,6.32192,"Ijoid, Ijo, Eastern Ijo"
east2534,"Eastern Canadian Inuktitut",62.1735,284.3861,"Eskimo-Aleut, Eskimo, Inuit"
ikoo1245,"Iko",4.56197,7.9866,"Atlantic-Congo, Volta-Congo, Benue-Congo, Delta Cross, Lower Cross, Nuclear Lower Cross, Central Lower Cross, Ibino-Iko"
ikaa1238,"Ika",6.36423,6.31058,"Atlantic-Congo, Volta-Congo, Benue-Congo, Igboid, Nuclear Igboid, Central-Northern Igbo"
ikul1238,"Ikulu",10.1339,7.86684,"Atlantic-Congo, Volta-Congo, Benue-Congo, Benue-Congo Plateau, Northern Benue-Congo Plateau, Nuclear Northern Benue-Congo Plateau"
olul1245,"Olulumo-Ikom",5.97709,8.56546,"Atlantic-Congo, Volta-Congo, Benue-Congo, Delta Cross, Upper Cross, Central Upper Cross, East-West Central Delta Cross"
ikpe1243,"Ikpeshi",7.04475,6.17647,"Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Igwic, Ikpeshic"
ikar1243,"Ikaranggal",-15.538,143.349,"Pama-Nyungan, Paman, Alaya-Athima, Central Alaya-Athima"
inui1247,"Inuit Sign Language",63.748611,291.480278,"Sign Language, L1 Sign Language"
west2618,"Western Canadian Inuktitut",64.3486,263.852,"Eskimo-Aleut, Eskimo, Inuit"
ikug1238,"Iku-Gora-Ankwa",10.27852,7.84105,"Atlantic-Congo, Volta-Congo, Benue-Congo, Benue-Congo Plateau, Northern Benue-Congo Plateau"
ikwe1242,"Ikwere",5.04333,6.86651,"Atlantic-Congo, Volta-Congo, Benue-Congo, Igboid, Nuclear Igboid"
ikkk1242,"Ik",3.61407,34.2507,"Kuliak"
ikiz1238,"Ikizu",-1.9915,34.3589,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu, Great Lakes Bantu, East Nyanza, Nyanza Mara, South Mara, Southwest Mara"
ilea1237,"Ile Ape",-8.38636,123.442,"Austronesian, Malayo-Polynesian, Bima-Lembata, Flores-Lembata, Lamaholot Barat, North Lembata-Adonara"
ilaa1246,"Ila",-15.60807,26.45548,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Botatwe, Greater Eastern Botatwe, Central Eastern Botatwe, Kafue"
inte1260,"Interlingue (Occidental)",NA,NA,"Artificial Language"
gari1253,"Garig-Ilgar",-11.412,132.182,"Iwaidjan Proper, Central Iwaidjic"
ilit1241,"Ili Turki",44.0089,80.4957,"Turkic, Common Turkic, Kipchak-Turkestan, Turkestan, Modern Turkestan, Uyghuric"
ilon1239,"Ilongot",16.3785,121.547,"Austronesian, Malayo-Polynesian, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Southern Cordilleran"
iran1262,"Iranun",4.3362,118.224,"Austronesian, Malayo-Polynesian, Greater Central Philippine, Danaw"
saba1284,"Sabah Iranun",6.35,116.43,"Austronesian, Malayo-Polynesian, Greater Central Philippine, Danaw, Iranun"
ilok1237,"Iloko",15.9361,120.993,"Austronesian, Malayo-Polynesian, Northern Luzon"
phil1247,"Philippines Iranun",4.3362,118.224,"Austronesian, Malayo-Polynesian, Greater Central Philippine, Danaw, Iranun"
inte1259,"International Sign",44.95,11.4,"Sign Language, Pidgin Sign Language"
iliu1237,"Ili'uun",-7.84385,125.902,"Austronesian, Malayo-Polynesian, Timor-Babar, Wetar-Atauro, Wetar"
ilue1241,"Ilue",4.78618,8.25236,"Atlantic-Congo, Volta-Congo, Benue-Congo, Delta Cross, Lower Cross, Nuclear Lower Cross, West Lower Cross"
mala1457,"Mala Malasar",10.5007,76.8708,"Dravidian, South Dravidian, South Dravidian I, Tamil-Kannada, Tamil-Kota, Tamil-Toda, Tamil-Irula, Tamil-Kodagu, Tamil-Malayalam, Tamiloid"
anam1248,"Anamuxra",-4.63762,144.991,"Nuclear Trans New Guinea, Madang, Kalamic-South Adelbert, South Adelbert, Osum-Wadaginam-Pomoikan, Pomoikan, Anamuxric"
milu1241,"Miluk",43.3215,235.742,"Coosan"
imon1245,"Imonda",-3.31228,141.171,"Border, Warisic, Nuclear Warisic"
imbo1238,"Imbongu",-6.13629,144.026,"Nuclear Trans New Guinea, Chimbu-Wahgi, Hagen, Aua-Gawil"
imro1237,"Imroing",-7.96772,129.651,"Austronesian, Malayo-Polynesian, Timor-Babar, Southwest Maluku, Babar, South Babar, Southwest Babar"
mily1238,"Milyan",36.356111,29.318611,"Indo-European, Anatolian, Luvo-Lydian, Luvo-Palaic, Luvic, Lyco-Carian, Milyan-Carian"
inte1239,"Interlingua (International Auxiliary Language Association)",48.203,2.615,"Artificial Language"
inga1252,"Colombian Inga",1.00313,283.1394,"Quechuan, Colombia-Ecuador Quechua, Ecuadorian Quechua B, Imbabura-Colombia-Oriente Quechua, Colombia-Oriente Quechua"
indo1316,"Standard Indonesian",-7.33458,109.716,"Austronesian, Malayo-Polynesian, Malayo-Chamic, Malayic, Nuclear Malayic, Standard Malay-Indonesian"
dege1248,"Degexit'an",62.0697,199.956,"Athabaskan-Eyak-Tlingit, Athabaskan-Eyak, Athabaskan, Central Alaska-Yukon Athabaskan, Koyukonic"
ingu1240,"Ingush",43.11,45.03,"Nakh-Daghestanian, Nakh, Chechen-Ingush"
jung1240,"San Andrés-Lowland Inga",0.88872,283.3407,"Quechuan, Colombia-Ecuador Quechua, Ecuadorian Quechua B, Imbabura-Colombia-Oriente Quechua, Colombia-Oriente Quechua, Colombian Inga"
indo1291,"Jakartan Sign Language",-7.908,112.378,"Sign Language, L1 Sign Language, LSFic, ASLic, Malaysian Sign, Indonesian Sign"
mina1279,"Minaean",16.166667,44.672778,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Sayhadic"
isin1239,"Isinai",16.3299,121.12,"Austronesian, Malayo-Polynesian, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Central Cordilleran, Nuclear Cordilleran"
inok1238,"Inoke-Yate",-6.32311,145.539,"Nuclear Trans New Guinea, Kainantu-Goroka, Goroka, Nuclear Goroka, Siane-Yagaria, Kamano-Yagaria"
inap1242,"Iñapari",-12.46525,290.69173,"Arawakan, Southern Maipuran, Purus-Chamicuro, Purus"
indi1237,"Indian Sign Language",27.5186,79.6787,"Sign Language, L1 Sign Language, Indo-Pakistani-Nepalese Sign, Indo-Pakistani Sign"
inth1238,"Intha-Danu",20.392,96.9388,"Sino-Tibetan, Burmo-Qiangic, Lolo-Burmese, Burmish, Southern Burmish, Mranmaic"
ines1240,"Ineseño",34.6169,239.92,"Chumashan, Southern Chumashan, Central Chumashan"
inor1238,"Inoric",7.94883,37.7968,"Afro-Asiatic, Semitic, West Semitic, Ethiosemitic, South Ethiopic, Outer South Ethiopic, TT-Group, Peripheral Western Gurage"
tuma1250,"Tuma-Irumu",-6.29221,146.609,"Nuclear Trans New Guinea, Finisterre-Huon, Finisterre-Saruwaged, Wantoatic"
iowa1245,"Iowa-Oto",40.0511,264.4787,"Siouan, Core Siouan, Mississippi Valley, Winnebago-Chiwere"
ipil1240,"Ipili",-5.42586,143.089,"Nuclear Trans New Guinea, Enga-Kewa-Huli, Engan"
inup1234,"Alaskan Inupiaq",68.3217,226.468,"Eskimo-Aleut, Eskimo, Inuit"
ipik1244,"Ipiko",-7.37424,144.863,"Anim, Inland Gulf of Papua"
iqui1243,"Iquito",-3.31233,286.02954,"Zaparoan, Iquito-Arabela, Cahuarano-Iquito"
ikwo1238,"Ikwo",6.31831,8.03044,"Atlantic-Congo, Volta-Congo, Benue-Congo, Igboid, Nuclear Igboid, Central-Northern Igbo, Izi-Ezaa-Ikwo-Mgbo"
ires1239,"Yerisiam",-3.62803,135.025,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, Cenderawasih Bay, Southwest Cenderawasih Bay, Yaur-Yerisiam"
irar1238,"Irarutu",-2.94438,133.586,"Austronesian, Malayo-Polynesian, Tanimbar-Bomberai, Eastern Bomberai, Nabi-Irarutu"
irig1241,"Irigwe",9.85197,8.6525,"Atlantic-Congo, Volta-Congo, Benue-Congo, Benue-Congo Plateau, Benue-Congo Central Plateau, South-Central Benue-Congo Plateau"
iraq1241,"Iraqw",-4.19948,35.2939,"Afro-Asiatic, Cushitic, South Cushitic, West Rift South Cushitic, Northern West Rift South Cushitic, Iraqwoid"
iran1263,"Irántxe-Münkü",-12.7178,302.0194,""
irrr1240,"Ir",15.7188,106.564,"Bookkeeping"
irul1243,"Irula of the Nilgiri",12.70645,79.95209,"Dravidian, South Dravidian, South Dravidian I, Tamil-Kannada, Tamil-Kota, Tamil-Toda, Tamil-Irula, Irula-Muduga"
kamb1302,"Kamberau",-3.53189,133.518,"Nuclear Trans New Guinea, Asmat-Awyu-Ok, Asmat-Kamoro, Sabakor"
iray1237,"Iraya",13.381,120.65,"Austronesian, Malayo-Polynesian, North Mangyan"
isab1240,"Isabi",-5.83809,145.462,"Nuclear Trans New Guinea, Kainantu-Goroka, Goroka, Unclassified Goroka"
isco1239,"Isconahua",-7.75236,285.4807,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Poyanawa Subgroup"
isna1241,"Isnag",18.2139,121.16,"Austronesian, Malayo-Polynesian, Northern Luzon, Cagayan Valley"
ital1275,"Italian Sign Language",42.72915,12.42949,"Sign Language, L1 Sign Language, LSFic, Italian Sign"
iris1235,"Irish Sign Language",53.315,-6.36541,"Sign Language, L1 Sign Language, LSFic"
esan1238,"Esan",6.25685,6.33917,"Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, North-Central Edoid, Central Plains Edoid"
nkem1242,"Nkem-Nkum",6.59158,8.68668,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Ekoid-Mbe, Ekoid, Bakor-Ejagham, Bakor, Northern Bakor, Abanyom-Nkem-Nkum"
ishk1246,"Ishkashimi",36.67,71.55,"Indo-European, Classical Indo-European, Indo-Iranian, Iranian, Sanglechi-Ishkashimi"
icel1247,"Icelandic",63.4837,-19.0212,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, North Germanic, West Scandinavian, Icelandic-Faroese"
masi1265,"Masimasi",-2.00717,139.04,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, North New Guinea linkage, Sarmi-Jayapura Bay, Sarmi"
isan1243,"Isanzu",-3.99991,34.846,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Nyaturu-Nilamba"
isok1239,"Isoko",5.52889,6.24682,"Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Southwestern Edoid"
isra1236,"Israeli Sign Language",31.5279,34.7637,"Sign Language, L1 Sign Language, DGSic"
istr1244,"Istriot",45.088,13.64,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Italo-Dalmatian, Dalmatian Romance"
isum1240,"Isu (Menchum Division)",6.63731,9.96577,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Ring, Center-West Ring, West Ring, Aghemic"
ital1282,"Italian",43.0464,12.6489,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Italo-Dalmatian, Italian Romance"
bino1237,"Binongan Itneg",17.5972,120.876,"Austronesian, Malayo-Polynesian, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Central Cordilleran, Kalinga-Itneg, Itneg"
sout3241,"Southern Tidung",4,117.75,"Austronesian, Malayo-Polynesian, North Borneo Malayo-Polynesian, Sabahan, Southwest Sabahan, Greater Murutic, Murutic, Northern Murutic, Sumambu-Tagal, Tidung-Bulusu, Tidung"
iten1243,"Itene",-12.2994,295.0159,"Chapacuran, Moreic-Waric, Moreic, Kujubim-More"
inla1260,"Inlaod Itneg",17.61752,120.65389,"Austronesian, Malayo-Polynesian, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Central Cordilleran, Kalinga-Itneg, Itneg"
jude1255,"Judeo-Italian",43.1284,11.4723,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Northwestern Shifted Romance, Gallo-Italian"
itel1242,"West Itelmen",56.046173,156.30704,"Chukotko-Kamchatkan, Kamchatkan"
itum1245,"Itu Mbon Uzo",5.52679,7.80378,"Atlantic-Congo, Volta-Congo, Benue-Congo, Delta Cross, Lower Cross, Nuclear Lower Cross, Central Lower Cross, Ibuoroic, Ibuoro-ItuMbuso-Nkari, Ibuoro-ItuMbuso"
iton1250,"Itonama",-12.80431,295.64252,""
iter1241,"Iteri",-4.11998,141.585,"Left May, Western Left May, Iteri-Bo"
isek1239,"Isekiri",5.81898,5.5862,"Atlantic-Congo, Volta-Congo, Benue-Congo, Defoid, Yoruboid, Edekiri"
maen1235,"Maeng Itneg",17.2453,120.718,"Austronesian, Malayo-Polynesian, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Central Cordilleran, Nuclear Cordilleran, Bontok-Kankanay, Kankanay, Maeng-Northern Kankanay"
itaw1240,"Itawit",17.7329,121.58,"Austronesian, Malayo-Polynesian, Northern Luzon, Cagayan Valley, Ibanagic, Gaddangic"
itoo1242,"Ito",5.14438,8.04626,"Atlantic-Congo, Volta-Congo, Benue-Congo, Delta Cross, Lower Cross, Nuclear Lower Cross, Central Lower Cross, Ibuoroic"
itik1240,"Itik",-2.18342,139.341,"Tor-Orya, Tor"
moya1235,"Moyadan Itneg",17.4232,120.702,"Austronesian, Malayo-Polynesian, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Central Cordilleran, Kalinga-Itneg, Kalinga, Masadiit"
itza1241,"Itzá",17.0269,270.1266,"Mayan, Core Mayan, Yucatecan, Mopan-Itza"
iumi1238,"Iu Mien",20.83,101.17,"Hmong-Mien, Mienic, Mien-Mun"
ibat1238,"Ibatan",18.9398,121.909,"Austronesian, Malayo-Polynesian, Batanic"
ivat1242,"Itbayat",20.77,121.85,"Austronesian, Malayo-Polynesian, Batanic, Yami-Itbayat"
iwak1237,"I-Wak",16.30448,120.78633,"Austronesian, Malayo-Polynesian, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Southern Cordilleran, West Southern Cordilleran, Nuclear Southern Cordilleran"
iwam1256,"Iwam",-4.27346,141.817,"Sepik, Iwam-Wogamus, Iwamic"
iwur1240,"Morop-Dintere",-5.11036,140.823,"Nuclear Trans New Guinea, Asmat-Awyu-Ok, Awyu-Ok, Ok-Oksapmin, Ok"
sepi1255,"Sepik Iwam",-4.30928,142.117,"Sepik, Iwam-Wogamus, Iwamic"
ixca1245,"Ixcatec",17.7597,262.8758,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Popolocan-Mazatecan, Ixcatec-Chocho-Popolocan"
ixil1251,"Ixil",15.4569,269.1065,"Mayan, Core Mayan, Quichean-Mamean, Greater Mamean, Ixilan"
iyay1238,"Iyayu",7.30076,5.84326,"Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes-Edoid, Edoid, Northwestern Edoid, Osse"
mesa1245,"Mesaka",6.32679,9.8723,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Tivoid"
yaka1274,"Yaka (Congo)",-3.73301,13.3637,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, Kwilu-Ngounie, Kasai-Ngounie, Moyen Kasai-Ngounie, Interior Kasai-Ngounie, West Kasai-Ngounie, Northwest Kasai-Ngounie, Nzebi-Laali-Yaa, Laali-Yaa"
ingr1248,"Ingrian",59.47403,29.71145,"Uralic, Finnic, Coastal Finnic, Neva, North Finnic, Ladogan"
izie1238,"Izi-Ezaa-Ikwo-Mgbo",6.31831,8.03044,"Atlantic-Congo, Volta-Congo, Benue-Congo, Igboid, Nuclear Igboid, Central-Northern Igbo"
izer1241,"Izere",9.5,8.7,"Atlantic-Congo, Volta-Congo, Benue-Congo, Benue-Congo Plateau, Benue-Congo Central Plateau, South-Central Benue-Congo Plateau, Nuclear Zaric, Izeric"
izii1239,"Izi",6.33,8,"Atlantic-Congo, Volta-Congo, Benue-Congo, Igboid, Nuclear Igboid, Central-Northern Igbo, Izi-Ezaa-Ikwo-Mgbo"
jama1261,"Madi",-7.62223,293.4338,"Arawan, Madi-Madiha"
hyam1245,"Hyam",9.57832,7.95163,"Atlantic-Congo, Volta-Congo, Benue-Congo, Benue-Congo Plateau, Western Benue-Congo Plateau, Northwestern Benue-Congo Plateau, Hyamic"
popt1235,"Popti'",15.6609,268.3367,"Mayan, Core Mayan, Western Mayan, Kanjobalan-Chujean, Kanjobalan, Kanjobal-Jacaltec"
jaha1245,"Jahanka",11.5399,-12.7262,"Mande, Western Mande, Manding-Kpelle, Central Mande, Manding-Jogo, Manding-Vai, Manding-Mokole, Manding, West Manding, Xasonka"
yabe1254,"Yabem",-6.67052,147.81,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, North New Guinea linkage, Huon Gulf, North Huon Gulf linkage"
jara1274,"Jara",10.5232,11.7036,"Afro-Asiatic, Chadic, Biu-Mandara, South Biu-Mandara, Teraic, Western Tera"
jahh1242,"Jah Hut",3.67619,102.291,"Austroasiatic, Aslian, Central-Northern Aslian"
jaka1246,"Jakalteko, Western",NA,NA,"Bookkeeping"
zaza1245,"Zazao",-8.18719,159.255,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, Meso Melanesian linkage, New Ireland-Northwest Solomonic linkage, St George linkage, Northwest Solomonic, Santa Isabel, Central Santa Isabel, Zazao-Blanga"
jaku1244,"Jakun",2.64582,103.342,"Austronesian, Malayo-Polynesian, Malayo-Chamic, Malayic, Nuclear Malayic, Greater Riau-Johoric"
yala1266,"Yalahatan-Haruru-Awaiya",-3.3619,129.315,"Austronesian, Malayo-Polynesian, Nunusaku, Three Rivers, Amalumute"
jama1262,"Jamaican Creole English",18.10,-77.40,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Later Anglic, Middle-Modern English, Macro-English, Guinea Coast Creole English, Caribbean English Creole, Western Caribbean Creole, Jamaicanic"
jand1248,"Jandai",-27.56865,153.46239,"Pama-Nyungan, East Queensland Border Pama Nyungan, Yagara-Jandai"
yany1243,"Yanyuwa",-15.7621,136.055,"Pama-Nyungan, Ngarna"
yaqa1246,"Yaqay",-6.66632,139.249,"Anim, Marind-Boazi-Yaqai, Yaqayic"
jara1263,"Jarawa (Nigeria)",9.8,9.61,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Mbam-Bubi-Jarawan, Jarawan, Nigerian Jarawan, Jarawaic"
